CH,28952.011,3763827.174,56.569
CH,28942.063,3763828.409,56.836
CH,28932.105,3763829.674,57.116
CH,28922.154,3763830.909,57.441
CH,28912.231,3763832.132,57.796
CH,28902.308,3763833.359,58.146
CH,28892.394,3763834.639,58.533
CH,28882.474,3763835.870,58.932
CH,28872.555,3763837.094,59.327
CH,28862.639,3763838.333,59.773
CH,28852.724,3763839.570,60.250
CH,28842.807,3763840.804,60.709
CH,28832.902,3763842.075,61.253
CH,28824.732,3763843.082,61.672
CH,28822.986,3763843.265,61.783
CH,28821.902,3763843.370,61.852
CH,28821.481,3763843.411,61.895
CH,28820.993,3763843.458,61.970
CH,28966.791,3763824.851,56.147
CH,28965.254,3763824.953,56.191
CH,28964.419,3763825.147,56.226
CH,28963.602,3763825.429,56.264
CH,28962.784,3763825.708,56.300
CH,28961.939,3763825.886,56.331
CH,28961.364,3763825.849,56.346
CH,28960.897,3763825.770,56.330
CH,28960.665,3763825.305,56.276
CH,28960.502,3763823.734,56.078
CH,28965.074,3763824.335,56.350
CH,28962.791,3763825.250,56.395
CH,28961.906,3763825.580,56.437
CH,28961.368,3763825.647,56.463
CH,28961.022,3763825.551,56.459
CH,28960.640,3763824.385,56.292
CH,28960.561,3763823.419,56.203
CH,29546.484,3763691.571,50.254
CH,29546.928,3763692.540,50.329
CH,29546.917,3763693.269,50.497
CH,29546.242,3763693.917,50.594
CH,29540.179,3763696.941,50.662
CH,29531.215,3763701.358,50.743
CH,29522.264,3763705.714,50.864
CH,29513.338,3763710.071,50.931
CH,29504.374,3763714.389,50.988
CH,29495.395,3763718.707,51.039
CH,29486.415,3763723.043,51.082
CH,29477.362,3763727.242,51.101
CH,29468.274,3763731.376,51.168
CH,29459.150,3763735.428,51.189
CH,29450.007,3763739.415,51.229
CH,29440.869,3763743.248,51.252
CH,29431.830,3763746.817,51.247
CH,29422.697,3763750.368,51.346
CH,29421.033,3763750.858,51.368
CH,29546.531,3763691.545,50.040
CH,29546.989,3763692.509,50.198
CH,29547.132,3763693.420,50.371
CH,29546.427,3763694.247,50.465
CH,29540.318,3763697.223,50.542
CH,29531.351,3763701.638,50.624
CH,29522.398,3763705.989,50.741
CH,29513.469,3763710.342,50.791
CH,29504.506,3763714.662,50.865
CH,29495.533,3763718.993,50.918
CH,29486.547,3763723.326,50.951
CH,29477.494,3763727.533,50.976
CH,29468.404,3763731.668,51.042
CH,29459.281,3763735.730,51.074
CH,29450.134,3763739.718,51.114
CH,29440.987,3763743.546,51.143
CH,29431.947,3763747.118,51.149
CH,29422.809,3763750.655,51.231
CH,29421.018,3763751.240,51.226
CH,29546.862,3763691.450,50.253
CH,29547.366,3763692.317,50.390
CH,29547.769,3763692.813,50.567
CH,29548.976,3763692.625,50.565
CH,29550.444,3763691.939,50.487
CH,29550.119,3763693.790,50.594
CH,29607.114,3763685.322,50.025
CH,29606.689,3763684.497,50.061
CH,29605.805,3763683.583,50.131
CH,29604.609,3763683.745,50.116
CH,29601.344,3763685.334,50.147
CH,29592.362,3763689.731,50.217
CH,29583.370,3763694.109,50.318
CH,29574.381,3763698.491,50.393
CH,29565.394,3763702.880,50.507
CH,29556.437,3763707.329,50.590
CH,29547.449,3763711.717,50.723
CH,29540.360,3763715.256,50.816
CH,29538.482,3763716.156,50.819
CH,29607.162,3763685.297,49.865
CH,29606.730,3763684.477,49.877
CH,29605.910,3763683.306,49.930
CH,29604.481,3763683.505,50.000
CH,29601.189,3763685.018,50.017
CH,29592.222,3763689.444,50.100
CH,29583.231,3763693.823,50.201
CH,29574.242,3763698.206,50.286
CH,29565.253,3763702.597,50.400
CH,29556.298,3763707.044,50.482
CH,29547.308,3763711.434,50.615
CH,29538.348,3763715.883,50.724
CH,29607.372,3763685.188,49.865
CH,29607.000,3763684.339,49.877
CH,29606.680,3763683.578,49.872
CH,29606.427,3763682.932,49.926
CH,29606.671,3763682.442,49.961
CH,29607.402,3763685.172,50.021
CH,29607.032,3763684.323,50.063
CH,29606.782,3763683.558,50.075
CH,29606.595,3763683.045,50.089
CH,29606.688,3763682.763,50.069
CH,29827.351,3763583.790,45.374
CH,29827.016,3763583.083,45.669
CH,29826.661,3763582.327,45.979
CH,29826.309,3763581.563,46.280
CH,29825.957,3763580.797,46.564
CH,29825.604,3763580.032,46.826
CH,29825.519,3763579.849,46.884
CH,29825.431,3763579.665,46.938
CH,29825.250,3763579.297,47.038
CH,29825.055,3763578.929,47.132
CH,29825.074,3763578.919,46.993
CH,29825.272,3763579.287,46.885
CH,29825.466,3763579.655,46.769
CH,29825.650,3763580.025,46.658
CH,29825.761,3763580.261,46.594
CH,29825.870,3763580.501,46.532
CH,29826.084,3763580.990,46.410
CH,29826.295,3763581.475,46.288
CH,29826.401,3763581.712,46.224
CH,29826.507,3763581.943,46.159
CH,29826.573,3763582.084,46.104
CH,29826.635,3763582.222,46.028
CH,29826.758,3763582.490,45.842
CH,29826.889,3763582.756,45.653
CH,29826.962,3763582.891,45.573
CH,29827.042,3763583.030,45.512
CH,29827.466,3763583.737,45.264
CH,29827.554,3763583.595,45.248
CH,29827.196,3763582.971,45.483
CH,29826.807,3763582.226,45.770
CH,29826.464,3763581.465,46.069
CH,29826.138,3763580.691,46.369
CH,29825.974,3763580.302,46.516
CH,29825.803,3763579.912,46.658
CH,29825.638,3763579.540,46.783
CH,29825.473,3763579.166,46.894
CH,29825.307,3763578.791,46.990
CH,29825.509,3763579.162,47.010
CH,29825.852,3763579.907,46.786
CH,29825.940,3763580.102,46.718
CH,29826.027,3763580.296,46.649
CH,29826.197,3763580.686,46.509
CH,29826.533,3763581.463,46.224
CH,29826.882,3763582.231,45.935
CH,29827.265,3763582.982,45.645
CH,29827.612,3763583.613,45.399
CH,29950.962,3763518.046,44.930
CH,29951.042,3763518.229,44.876
CH,29951.128,3763518.410,44.822
CH,29951.227,3763518.606,44.763
CH,29951.329,3763518.801,44.704
CH,29951.538,3763519.188,44.587
CH,29951.748,3763519.570,44.469
CH,29951.950,3763519.944,44.351
CH,29952.003,3763520.044,44.303
CH,29952.050,3763520.135,44.230
CH,29952.136,3763520.303,44.042
CH,29952.223,3763520.470,43.851
CH,29952.272,3763520.562,43.774
CH,29952.326,3763520.662,43.719
CH,29952.374,3763520.742,43.697
CH,29952.427,3763520.822,43.689
CH,29952.545,3763520.983,43.695
CH,29952.663,3763521.143,43.700
CH,29952.717,3763521.223,43.689
CH,29952.765,3763521.303,43.663
CH,29952.863,3763521.485,43.584
CH,29952.959,3763521.668,43.504
CH,29953.155,3763522.031,43.345
CH,29953.161,3763521.979,43.179
CH,29952.761,3763521.271,43.513
CH,29952.716,3763521.197,43.536
CH,29952.667,3763521.121,43.542
CH,29952.561,3763520.966,43.523
CH,29952.456,3763520.811,43.500
CH,29952.363,3763520.659,43.521
CH,29952.333,3763520.605,43.547
CH,29952.305,3763520.553,43.580
CH,29952.255,3763520.459,43.664
CH,29952.165,3763520.286,43.875
CH,29952.077,3763520.110,44.083
CH,29952.028,3763520.011,44.164
CH,29951.972,3763519.900,44.217
CH,29951.778,3763519.519,44.328
CH,29951.579,3763519.137,44.431
CH,29951.381,3763518.756,44.535
CH,29951.188,3763518.374,44.649
CH,29951.101,3763518.196,44.709
CH,29951.015,3763518.017,44.770
CH,30005.326,3763492.779,44.214
CH,30003.990,3763490.225,44.639
CH,30003.693,3763489.643,44.739
CH,30003.465,3763489.244,44.796
CH,30002.857,3763488.865,44.823
CH,30001.880,3763489.046,44.850
CH,30000.525,3763489.739,44.867
CH,29999.179,3763490.451,44.886
CH,29997.833,3763491.160,44.906
CH,29996.476,3763491.848,44.926
CH,29994.225,3763492.936,44.960
CH,29991.967,3763494.010,44.994
CH,29987.460,3763496.176,45.065
CH,29978.489,3763500.596,45.216
CH,29969.516,3763505.013,45.362
CH,29960.521,3763509.385,45.543
CH,29951.536,3763513.779,45.655
CH,29950.510,3763514.296,45.677
CH,29949.965,3763514.630,45.682
CH,29949.922,3763515.403,45.578
CH,29950.144,3763515.843,45.486
CH,30005.402,3763492.738,44.047
CH,30004.023,3763490.208,44.447
CH,30003.523,3763489.215,44.594
CH,30002.929,3763488.723,44.687
CH,30001.739,3763488.815,44.754
CH,29996.329,3763491.540,44.815
CH,29987.309,3763495.870,44.954
CH,29978.339,3763500.289,45.105
CH,29969.368,3763504.706,45.251
CH,29960.371,3763509.079,45.432
CH,29951.417,3763513.534,45.554
CH,29950.362,3763514.003,45.560
CH,29949.951,3763514.228,45.563
CH,29949.689,3763514.541,45.545
CH,29949.671,3763514.641,45.533
CH,29949.667,3763514.744,45.518
CH,29949.694,3763514.956,45.484
CH,29949.857,3763515.396,45.400
CH,29950.104,3763515.835,45.302
CH,29950.381,3763516.239,45.387
CH,29950.888,3763517.250,45.107
CH,29951.404,3763518.257,44.821
CH,29951.603,3763518.637,44.710
CH,29951.804,3763519.014,44.594
CH,29952.003,3763519.389,44.474
CH,29952.201,3763519.761,44.351
CH,29952.260,3763519.864,44.300
CH,29952.319,3763519.955,44.226
CH,29952.437,3763520.114,44.038
CH,29952.554,3763520.272,43.847
CH,29952.613,3763520.361,43.770
CH,29952.672,3763520.463,43.714
CH,29952.714,3763520.542,43.693
CH,29952.755,3763520.625,43.685
CH,29952.838,3763520.797,43.692
CH,29952.921,3763520.969,43.698
CH,29952.962,3763521.052,43.688
CH,29953.004,3763521.130,43.663
CH,29953.425,3763521.883,43.326
CH,29953.347,3763521.877,43.197
CH,29952.954,3763521.175,43.518
CH,29952.912,3763521.096,43.541
CH,29952.870,3763521.012,43.545
CH,29952.786,3763520.837,43.520
CH,29952.702,3763520.662,43.493
CH,29952.661,3763520.577,43.494
CH,29952.619,3763520.497,43.513
CH,29952.558,3763520.391,43.572
CH,29952.498,3763520.300,43.654
CH,29952.378,3763520.138,43.860
CH,29952.258,3763519.975,44.063
CH,29952.198,3763519.882,44.143
CH,29952.137,3763519.774,44.197
CH,29951.944,3763519.407,44.318
CH,29951.749,3763519.037,44.436
CH,29951.554,3763518.664,44.549
CH,29951.360,3763518.287,44.656
CH,29951.105,3763517.778,44.797
CH,29950.855,3763517.269,44.939
CH,29950.607,3763516.759,45.076
CH,29950.357,3763516.250,45.201
CH,30014.477,3763483.093,44.536
CH,30012.582,3763483.588,44.595
CH,30011.145,3763484.224,44.631
CH,30005.259,3763487.053,44.710
CH,30004.177,3763487.585,44.723
CH,30003.514,3763488.169,44.712
CH,30003.609,3763488.746,44.638
CH,30004.300,3763490.064,44.449
CH,30005.598,3763492.623,44.043
CH,30014.630,3763483.446,44.657
CH,30012.709,3763483.838,44.704
CH,30010.802,3763484.760,44.746
CH,30005.412,3763487.359,44.821
CH,30004.321,3763487.863,44.834
CH,30003.748,3763488.229,44.858
CH,30003.755,3763488.691,44.828
CH,30004.038,3763489.482,44.734
CH,30004.320,3763490.053,44.641
CH,30005.666,3763492.612,44.216
CH,30227.549,3763422.747,39.607
CH,30227.569,3763421.434,39.940
CH,30227.373,3763419.038,40.599
CH,30227.318,3763418.559,40.721
CH,30227.221,3763417.715,40.828
CH,30226.740,3763417.014,40.919
CH,30225.869,3763416.818,40.994
CH,30219.931,3763417.304,41.064
CH,30210.194,3763418.325,41.198
CH,30200.515,3763419.546,41.331
CH,30195.676,3763420.222,41.390
CH,30190.844,3763420.940,41.445
CH,30189.815,3763421.105,41.455
CH,30189.478,3763421.127,41.454
CH,30189.310,3763421.152,41.451
CH,30189.142,3763421.221,41.447
CH,30189.084,3763421.261,41.445
CH,30189.034,3763421.307,41.443
CH,30188.957,3763421.413,41.439
CH,30188.883,3763421.670,41.426
CH,30188.932,3763422.218,41.378
CH,30227.619,3763422.713,39.421
CH,30227.618,3763421.392,39.774
CH,30227.448,3763419.067,40.437
CH,30227.358,3763418.557,40.502
CH,30227.267,3763417.714,40.662
CH,30226.871,3763416.819,40.793
CH,30225.816,3763416.544,40.889
CH,30219.899,3763416.990,40.950
CH,30210.155,3763418.013,41.084
CH,30200.469,3763419.235,41.217
CH,30190.789,3763420.621,41.333
CH,30189.762,3763420.819,41.348
CH,30189.369,3763420.867,41.352
CH,30188.992,3763421.045,41.337
CH,30188.932,3763421.108,41.331
CH,30188.883,3763421.175,41.325
CH,30188.817,3763421.315,41.310
CH,30188.784,3763421.615,41.276
CH,30188.834,3763421.924,41.237
CH,30188.908,3763422.222,41.197
CH,30188.525,3763422.286,41.388
CH,30187.862,3763421.664,41.458
CH,30186.780,3763421.614,41.490
CH,30181.093,3763422.609,41.566
CH,30171.353,3763424.484,41.739
CH,30161.675,3763426.574,41.866
CH,30152.201,3763428.850,42.019
CH,30142.755,3763431.320,42.173
CH,30133.327,3763434.044,42.322
CH,30123.918,3763436.931,42.495
CH,30121.359,3763437.796,42.563
CH,30120.008,3763438.315,42.618
CH,30119.430,3763438.643,42.633
CH,30118.894,3763439.052,42.645
CH,30118.355,3763439.454,42.653
CH,30117.769,3763439.760,42.657
CH,30188.577,3763422.278,41.197
CH,30188.010,3763421.401,41.317
CH,30186.718,3763421.326,41.378
CH,30181.031,3763422.290,41.453
CH,30171.285,3763424.166,41.626
CH,30161.597,3763426.250,41.753
CH,30152.118,3763428.531,41.919
CH,30142.666,3763431.015,42.060
CH,30133.234,3763433.740,42.209
CH,30123.820,3763436.629,42.382
CH,30121.255,3763437.444,42.448
CH,30119.866,3763437.866,42.485
CH,30119.358,3763438.099,42.488
CH,30118.883,3763438.407,42.492
CH,30118.410,3763438.721,42.495
CH,30117.909,3763438.972,42.498
CH,30239.444,3763416.162,40.576
CH,30237.756,3763416.204,40.608
CH,30237.553,3763416.146,40.628
CH,30237.366,3763416.018,40.667
CH,30237.179,3763415.890,40.705
CH,30236.975,3763415.833,40.726
CH,30235.801,3763415.873,40.749
CH,30229.676,3763416.233,40.828
CH,30228.358,3763416.323,40.845
CH,30227.669,3763416.507,40.825
CH,30227.556,3763417.103,40.746
CH,30227.595,3763417.703,40.659
CH,30227.656,3763418.541,40.504
CH,30227.690,3763419.034,40.582
CH,30227.804,3763421.429,39.774
CH,30236.808,3763420.165,40.135
CH,30237.196,3763419.065,40.313
CH,30237.437,3763416.413,40.671
CH,30237.283,3763416.276,40.736
CH,30237.129,3763416.140,40.800
CH,30236.950,3763416.079,40.831
CH,30236.669,3763416.080,40.834
CH,30236.387,3763416.087,40.836
CH,30235.824,3763416.117,40.842
CH,30229.700,3763416.547,40.943
CH,30228.393,3763416.638,40.962
CH,30228.147,3763416.635,40.966
CH,30228.025,3763416.649,40.967
CH,30227.903,3763416.700,40.965
CH,30227.872,3763416.721,40.964
CH,30227.843,3763416.743,40.962
CH,30227.792,3763416.791,40.957
CH,30227.712,3763416.899,40.943
CH,30227.627,3763417.153,40.900
CH,30227.612,3763417.430,40.853
CH,30227.626,3763417.703,40.815
CH,30227.857,3763421.415,39.930
CH,30227.884,3763422.662,39.428
CH,30240.676,3763416.448,40.579
CH,30240.133,3763416.484,40.590
CH,30239.293,3763416.507,40.594
CH,30238.454,3763416.505,40.609
CH,30237.616,3763416.481,40.637
CH,30240.971,3763416.431,40.601
CH,30240.244,3763416.628,40.525
CH,30239.625,3763418.322,40.390
CH,30239.228,3763420.250,40.146
CH,30343.957,3763427.227,40.533
CH,30344.144,3763425.744,40.724
CH,30344.249,3763424.763,40.928
CH,30344.337,3763424.600,40.981
CH,30344.238,3763423.687,41.080
CH,30343.989,3763423.613,41.090
CH,30344.248,3763421.994,41.205
CH,30343.988,3763427.208,40.358
CH,30344.251,3763425.871,40.580
CH,30344.333,3763424.837,40.734
CH,30344.380,3763424.610,40.784
CH,30344.490,3763423.828,40.940
CH,30344.446,3763423.511,40.990
CH,30344.199,3763423.362,41.002
CH,30344.037,3763423.310,40.987
CH,32051.183,3763737.881,2.806
CH,32050.644,3763742.128,3.905
CH,32050.124,3763745.476,4.901
CH,32049.816,3763745.802,5.026
CH,32048.652,3763746.005,5.151
CH,32046.953,3763745.958,5.177
CH,32042.257,3763745.232,5.207
CH,32032.377,3763743.687,5.255
CH,32022.492,3763742.179,5.368
CH,32012.614,3763740.619,5.476
CH,32002.736,3763739.065,5.535
CH,31992.856,3763737.524,5.640
CH,31982.972,3763736.008,5.729
CH,31973.091,3763734.473,5.772
CH,31963.209,3763732.942,5.843
CH,31953.327,3763731.414,5.949
CH,31943.449,3763729.854,6.081
CH,31933.568,3763728.321,6.193
CH,31923.690,3763726.757,6.305
CH,32150.113,3763752.374,2.693
CH,32149.363,3763756.910,3.283
CH,32149.054,3763758.362,3.615
CH,32148.925,3763759.460,3.915
CH,32148.779,3763760.604,4.160
CH,32148.637,3763761.102,4.330
CH,32148.184,3763761.304,4.394
CH,32146.426,3763761.259,4.438
CH,32145.460,3763761.233,4.444
CH,32141.070,3763760.547,4.483
CH,32131.191,3763759.002,4.543
CH,32121.308,3763757.478,4.602
CH,32111.428,3763755.941,4.677
CH,32101.546,3763754.408,4.754
CH,32091.668,3763752.856,4.840
CH,32081.783,3763751.349,4.907
CH,32071.905,3763749.799,4.998
CH,32062.026,3763748.256,5.092
CH,32052.141,3763746.749,5.133
CH,32051.820,3763746.708,5.138
CH,32051.161,3763746.496,5.123
CH,32050.659,3763746.009,5.033
CH,32050.530,3763745.664,4.942
CH,32050.499,3763745.318,4.833
CH,32050.586,3763744.625,4.624
CH,32050.919,3763742.147,3.877
CH,32051.444,3763737.900,2.778
CH,32051.124,3763737.870,2.910
CH,32050.575,3763742.144,4.111
CH,32050.231,3763744.564,4.842
CH,32049.645,3763745.534,5.153
CH,32048.641,3763745.640,5.231
CH,32046.997,3763745.633,5.297
CH,32042.304,3763744.931,5.326
CH,32032.422,3763743.391,5.368
CH,32022.538,3763741.884,5.481
CH,32012.661,3763740.325,5.589
CH,32002.782,3763738.772,5.644
CH,31992.901,3763737.232,5.749
CH,31983.025,3763735.663,5.844
CH,31973.138,3763734.162,5.893
CH,31963.275,3763732.512,5.991
CH,31953.395,3763730.984,6.097
CH,31943.498,3763729.537,6.212
CH,31933.618,3763728.005,6.324
CH,31923.739,3763726.440,6.437
CH,31913.791,3763724.920,6.555
CH,32150.048,3763752.372,2.830
CH,32149.316,3763756.861,3.441
CH,32149.005,3763758.354,3.866
CH,32148.898,3763759.456,4.050
CH,32148.726,3763760.596,4.306
CH,32148.581,3763760.965,4.428
CH,32148.163,3763760.983,4.477
CH,32146.371,3763760.960,4.546
CH,32145.511,3763760.924,4.563
CH,32141.119,3763760.239,4.601
CH,32131.237,3763758.705,4.662
CH,32121.355,3763757.180,4.721
CH,32111.473,3763755.648,4.799
CH,32101.593,3763754.116,4.876
CH,32091.713,3763752.563,4.961
CH,32081.829,3763751.057,5.028
CH,32071.951,3763749.507,5.119
CH,32062.070,3763747.963,5.213
CH,32052.186,3763746.457,5.254
CH,32051.872,3763746.387,5.265
CH,32050.924,3763745.825,5.168
CH,32050.629,3763744.632,4.879
CH,32051.012,3763742.175,4.082
CH,32051.497,3763737.871,2.903
CH,32203.608,3763762.725,2.755
CH,32203.285,3763765.145,3.150
CH,32203.069,3763766.695,3.447
CH,32202.892,3763767.757,3.594
CH,32202.809,3763768.371,3.669
CH,32202.242,3763769.724,3.988
CH,32201.807,3763769.909,4.075
CH,32200.715,3763769.857,4.148
CH,32200.351,3763769.799,4.141
CH,32190.473,3763768.243,4.152
CH,32180.598,3763766.668,4.180
CH,32170.714,3763765.149,4.251
CH,32160.834,3763763.609,4.331
CH,32150.950,3763762.089,4.401
CH,32149.764,3763761.901,4.417
CH,32149.376,3763761.787,4.419
CH,32149.072,3763761.516,4.391
CH,32148.986,3763761.298,4.345
CH,32148.965,3763761.078,4.281
CH,32149.014,3763760.637,4.153
CH,32149.158,3763759.498,3.912
CH,32149.356,3763758.410,3.615
CH,32149.565,3763756.933,3.290
CH,32150.344,3763752.410,2.679
CH,32203.547,3763762.720,2.869
CH,32203.218,3763765.132,3.313
CH,32202.867,3763767.752,3.741
CH,32202.022,3763769.447,4.167
CH,32200.748,3763769.516,4.251
CH,32200.400,3763769.485,4.243
CH,32190.521,3763767.936,4.277
CH,32180.643,3763766.370,4.305
CH,32170.761,3763764.846,4.375
CH,32160.880,3763763.305,4.455
CH,32150.997,3763761.786,4.525
CH,32149.815,3763761.599,4.519
CH,32149.301,3763761.286,4.505
CH,32149.089,3763760.648,4.370
CH,32149.207,3763759.501,4.051
CH,32149.399,3763758.417,3.844
CH,32149.629,3763756.930,3.445
CH,32150.424,3763752.421,2.831
CH,32266.503,3763777.876,4.768
CH,32264.652,3763776.980,4.595
CH,32264.069,3763776.840,4.556
CH,32260.041,3763776.401,4.511
CH,32250.087,3763775.348,4.414
CH,32240.131,3763774.298,4.295
CH,32230.173,3763773.256,4.223
CH,32220.213,3763772.229,4.153
CH,32210.256,3763771.179,4.118
CH,32204.994,3763770.566,4.114
CH,32203.281,3763769.892,3.997
CH,32203.051,3763768.434,3.683
CH,32203.109,3763767.800,3.597
CH,32203.276,3763766.750,3.452
CH,32203.495,3763765.181,3.148
CH,32203.832,3763762.763,2.789
CH,32266.580,3763777.680,4.957
CH,32264.848,3763776.563,4.832
CH,32264.082,3763776.348,4.790
CH,32260.092,3763775.923,4.741
CH,32250.137,3763774.880,4.640
CH,32240.178,3763773.840,4.533
CH,32230.219,3763772.801,4.448
CH,32220.261,3763771.769,4.368
CH,32210.324,3763770.708,4.352
CH,32205.034,3763770.208,4.303
CH,32203.550,3763769.602,4.177
CH,32203.127,3763768.454,3.878
CH,32203.130,3763767.804,3.752
CH,32203.555,3763765.162,3.315
CH,32203.896,3763762.772,2.871
CH,32205.479,3763785.330,4.322
CH,32205.212,3763786.912,4.283
CH,32205.871,3763787.186,4.122
CH,32466.064,3763806.410,10.016
CH,32465.826,3763808.868,11.137
CH,32465.608,3763810.253,12.339
CH,32465.096,3763810.755,12.558
CH,32464.078,3763810.733,12.574
CH,32457.125,3763809.694,12.204
CH,32447.256,3763808.114,11.676
CH,32437.382,3763806.543,11.135
CH,32427.508,3763805.025,10.650
CH,32417.645,3763803.460,10.145
CH,32413.891,3763803.089,9.941
CH,32407.795,3763801.809,9.618
CH,32398.013,3763799.717,9.062
CH,32388.220,3763797.684,8.557
CH,32378.435,3763795.599,8.079
CH,32368.647,3763793.528,7.612
CH,32367.335,3763793.248,7.553
CH,32365.329,3763792.269,7.208
CH,32365.023,3763791.574,6.710
CH,32365.499,3763789.432,5.667
CH,32366.111,3763786.552,4.737
CH,32365.898,3763786.515,4.699
CH,32365.299,3763789.398,5.658
CH,32364.725,3763791.546,6.724
CH,32364.262,3763792.104,7.182
CH,32362.803,3763792.287,7.339
CH,32358.853,3763791.481,7.151
CH,32348.992,3763789.863,6.801
CH,32339.120,3763788.311,6.475
CH,32329.252,3763786.733,6.154
CH,32319.372,3763785.217,5.829
CH,32309.494,3763783.694,5.515
CH,32299.617,3763782.153,5.277
CH,32297.334,3763781.140,5.165
CH,32296.226,3763779.965,4.980
CH,32296.789,3763779.664,5.112
CH,32297.088,3763780.006,5.223
CH,32297.344,3763780.264,5.316
CH,32298.555,3763781.030,5.402
CH,32299.363,3763781.477,5.469
CH,32299.700,3763781.616,5.488
CH,32301.541,3763781.939,5.555
CH,32309.577,3763783.167,5.771
CH,32319.449,3763784.720,6.052
CH,32329.325,3763786.258,6.387
CH,32339.197,3763787.829,6.698
CH,32349.068,3763789.384,7.028
CH,32358.930,3763791.010,7.386
CH,32362.892,3763791.795,7.498
CH,32364.095,3763791.776,7.326
CH,32364.653,3763791.483,6.914
CH,32365.167,3763789.370,5.810
CH,32365.825,3763786.497,4.801
CH,32366.179,3763786.566,4.806
CH,32365.625,3763789.442,5.824
CH,32365.096,3763791.570,6.944
CH,32365.613,3763792.080,7.329
CH,32367.445,3763792.782,7.787
CH,32368.744,3763793.061,7.848
CH,32378.534,3763795.132,8.314
CH,32388.320,3763797.216,8.792
CH,32398.109,3763799.257,9.314
CH,32407.893,3763801.347,9.850
CH,32414.001,3763802.600,10.197
CH,32417.698,3763803.149,10.271
CH,32427.557,3763804.714,10.771
CH,32437.429,3763806.233,11.257
CH,32447.309,3763807.777,11.788
CH,32457.186,3763809.312,12.312
CH,32464.153,3763810.326,12.695
CH,32464.939,3763810.456,12.671
CH,32465.420,3763810.277,12.598
CH,32465.540,3763809.892,12.457
CH,32465.718,3763808.806,11.330
CH,32465.915,3763806.470,10.191
CH,32526.242,3763820.367,15.824
CH,32516.371,3763818.839,15.317
CH,32506.503,3763817.291,14.794
CH,32496.625,3763815.790,14.290
CH,32486.758,3763814.232,13.699
CH,32476.880,3763812.728,13.228
CH,32467.479,3763811.205,12.707
CH,32467.021,3763811.097,12.656
CH,32466.143,3763810.580,12.431
CH,32466.026,3763810.144,12.257
CH,32466.041,3763808.832,11.165
CH,32466.297,3763806.363,10.038
CH,32466.352,3763806.377,10.232
CH,32466.139,3763808.868,11.404
CH,32466.108,3763810.131,12.454
CH,32466.236,3763810.419,12.577
CH,32467.063,3763810.789,12.712
CH,32467.529,3763810.883,12.768
CH,32476.939,3763812.369,13.335
CH,32486.812,3763813.874,13.806
CH,32496.679,3763815.452,14.393
CH,32506.554,3763816.952,14.896
CH,32516.422,3763818.512,15.427
CH,32526.289,3763820.059,15.944
CH,22059.918,3764741.896,1.098
CH,22059.688,3764742.061,0.983
CH,22059.670,3764743.144,1.003
CH,22060.345,3764742.917,0.973
CH,22060.509,3764742.712,0.959
CH,22060.378,3764742.293,0.949
CH,22060.105,3764741.956,1.088
CH,22314.492,3764742.804,2.171
CH,22314.493,3764742.807,2.171
CH,22314.496,3764742.817,2.171
CH,22314.507,3764742.834,2.171
CH,22314.521,3764742.849,2.171
CH,22314.539,3764742.859,2.172
CH,22314.552,3764742.865,2.172
CH,22314.564,3764742.869,2.172
CH,22314.589,3764742.874,2.172
CH,22314.615,3764742.876,2.173
CH,22314.640,3764742.874,2.173
CH,22314.675,3764742.869,2.174
CH,22314.710,3764742.862,2.175
CH,22314.779,3764742.844,2.176
CH,22314.848,3764742.820,2.177
CH,22314.916,3764742.790,2.179
CH,22314.952,3764742.771,2.180
CH,22314.985,3764742.752,2.180
CH,22315.049,3764742.711,2.182
CH,22315.108,3764742.665,2.183
CH,22315.165,3764742.612,2.184
CH,22315.186,3764742.588,2.185
CH,22315.204,3764742.564,2.185
CH,22315.219,3764742.538,2.186
CH,22315.232,3764742.510,2.186
CH,22315.236,3764742.497,2.186
CH,22315.239,3764742.484,2.187
CH,22315.242,3764742.459,2.187
CH,22315.240,3764742.434,2.187
CH,22315.237,3764742.422,2.187
CH,22315.233,3764742.410,2.187
CH,22314.490,3764742.796,2.171
CH,22314.490,3764742.797,2.171
CH,27797.967,3763970.383,80.473
CH,27797.832,3763969.749,80.319
CH,27797.041,3763965.905,78.733
CH,27796.219,3763962.028,77.539
CH,27796.265,3763961.998,77.703
CH,27797.096,3763965.889,78.894
CH,27797.887,3763969.688,80.515
CH,27798.002,3763970.379,80.636
CH,27820.614,3763988.232,79.456
CH,27820.502,3763986.659,79.997
CH,27820.450,3763985.985,80.276
CH,27840.152,3763983.538,80.373
CH,27840.753,3763987.476,78.732
CH,27841.210,3763990.415,77.263
CH,27841.590,3763993.316,75.737
CH,27841.524,3763993.400,75.663
CH,27841.116,3763990.423,77.423
CH,27840.700,3763987.519,78.881
CH,27840.069,3763983.543,80.574
CH,29076.350,3763846.303,55.109
CH,29074.532,3763856.284,55.463
CH,29071.368,3763864.614,55.936
CH,29071.799,3763864.816,55.842
CH,29074.992,3763856.419,55.338
CH,29076.833,3763846.344,54.990
CH,29077.246,3763846.468,55.120
CH,29075.442,3763856.527,55.461
CH,29072.251,3763865.017,55.964
CH,29546.489,3763690.928,49.977
CH,29546.905,3763691.724,50.085
CH,29547.545,3763692.832,50.265
CH,29547.769,3763693.246,50.396
CH,29548.305,3763693.250,50.522
