T-K,44460.277,3762782.435,198.9,,,,,,,28,0918LB90-_55,1.295,201385,kT
T-K,44459.231,3762771.901,198.915,,,,,,,28,0918LB90-_206,1.295,201536,kT
T-K,44459.143,3762796.542,198.654,,,,,,,28,0918LB90-_58,1.295,201388,kT
T-K,44458.983,3762809.347,198.237,,,,,,,28,0918LB90-_27,1.295,201357,kT
T-K,44458.284,3762772.487,198.875,,,,,,,28,0918LB90-_205,1.295,201535,kT
T-K,44454.949,3762789.011,198.678,,,,,,,28,0918LB90-_57,1.295,201387,kT
T-K,44452.583,3762803.496,198.411,,,,,,,28,0918LB90-_60,1.295,201390,kT
T-K,44452.229,3762778.901,198.64,,,,,,,28,0918LB90-_204,1.295,201534,kT
T-K,44451.854,3762816.846,197.974,,,,,,,28,0918LB90-_26,1.295,201356,kT
T-K,44449.167,3762797.786,198.449,,,,,,,28,0918LB90-_59,1.295,201389,kT
T-K,44445.921,3762786.848,198.38,,,,,,,28,0918LB90-_203,1.295,201533,kT
T-K,44445.772,3762810.839,198.158,,,,,,,28,0918LB90-_62,1.295,201392,kT
T-K,44445.32,3762823.709,197.692,,,,,,,28,0918LB90-_25,1.295,201355,kT
T-K,44442.368,3762808.35,198.184,,,,,,,28,0918LB90-_61,1.295,201391,kT
T-K,44441.115,3762794.434,198.185,,,,,,,28,0918LB90-_202,1.295,201532,kT
T-K,44439.053,3762817.962,197.913,,,,,,,28,0918LB90-_64,1.295,201394,kT
T-K,44437.542,3762831.967,197.384,,,,,,,28,0918LB90-_24,1.295,201354,kT
T-K,44437.39,3762816.088,198.002,,,,,,,28,0918LB90-_63,1.295,201393,kT
T-K,44435.757,3762802.89,197.973,,,,,,,28,0918LB90-_201,1.295,201531,kT
T-K,44433.257,3762822.181,197.82,,,,,,,28,0918LB90-_65,1.295,201395,kT
T-K,44431.777,3762837.69,197.19,,,,,,,28,0918LB90-_23,1.295,201353,kT
T-K,44431.391,3762826.1,197.617,,,,,,,28,0918LB90-_66,1.295,201396,kT
T-K,44430.425,3762811.409,197.739,,,,,,,28,0918LB90-_200,1.295,201530,kT
T-K,44430.353,3762839.252,197.144,,,,,,,28,0918LB90-_22,1.295,201352,kT
T-K,44429.606,3762880.344,196.829,,,,,,,28,0918LB90-_13,1.295,201343,kT
T-K,44429.56,3762826.665,197.657,,,,,,,28,0918LB90-_67,1.295,201397,kT
T-K,44428.214,3762814.817,197.642,,,,,,,28,0918LB90-_199,1.295,201529,kT
T-K,44425.546,3762830.708,197.499,,,,,,,28,0918LB90-_68,1.295,201398,kT
T-K,44424.84,3762877.13,196.681,,,,,,,28,0918LB90-_14,1.295,201344,kT
T-K,44424.715,3762819.305,197.5,,,,,,,28,0918LB90-_198,1.295,201528,kT
T-K,44424.267,3762833.83,197.324,,,,,,,28,0918LB90-_69,1.295,201399,kT
T-K,44423.569,3762849.411,196.784,,,,,,,28,0918LB90-_21,1.295,201351,kT
T-K,44422.045,3762873.452,196.609,,,,,,,28,0918LB90-_15,1.295,201345,kT
T-K,44421.894,3762836.387,197.236,,,,,,,28,0918LB90-_71,1.295,201401,kT
