200968,-3762482.151,-44755.368,204.59,rmSWL
203187,-3762492.668,-44750.211,204.632,rmSWL
203188,-3762499.248,-44743.255,204.692,rmSWL
203189,-3762506.522,-44735.827,204.777,rmSWL
203190,-3762510.344,-44731.849,204.827,rmSWL
203185,-3762594.958,-44661.006,205.152,rmSWL
202128,-3762696.697,-44550.734,202.16,rmSWL
202127,-3762694.682,-44549.166,202.165,rmSWL
202126,-3762704.334,-44544.016,201.878,rmSWL
202125,-3762701.552,-44542.455,201.9,rmSWL
202123,-3762710.611,-44538.538,201.64,rmSWL
202124,-3762708.09,-44536.032,201.628,rmSWL
202121,-3762718.045,-44531.945,201.33,rmSWL
202122,-3762714.415,-44529.789,201.407,rmSWL
202119,-3762725.187,-44525.551,201.12,rmSWL
202120,-3762722.814,-44521.557,201.106,rmSWL
202117,-3762732.537,-44519.009,200.841,rmSWL
202118,-3762729.615,-44514.872,200.847,rmSWL
202115,-3762740.06,-44512.248,200.578,rmSWL
202116,-3762736.039,-44508.513,200.621,rmSWL
202113,-3762746.931,-44506.067,200.317,rmSWL
202114,-3762742.921,-44501.3,200.329,rmSWL
202111,-3762754.768,-44498.899,200.039,rmSWL
202112,-3762749.41,-44494.328,200.041,rmSWL
202109,-3762761.957,-44492.391,199.778,rmSWL
202110,-3762755.71,-44487.615,199.778,rmSWL
202107,-3762768.707,-44486.156,199.529,rmSWL
202105,-3762774.826,-44480.417,199.298,rmSWL
202108,-3762762.509,-44480.288,199.495,rmSWL
202106,-3762768.412,-44473.991,199.263,rmSWL
202104,-3762776.606,-44465.284,198.934,rmSWL
202024,-3762772.643,-44464.425,198.926,rmSWL
202023,-3762780.984,-44456.057,198.621,rmSWL
202022,-3762789.147,-44449.769,198.364,rmSWL
202021,-3762795.513,-44445.609,198.188,rmSWL
202020,-3762805.35,-44439.287,197.927,rmSWL
202019,-3762813.752,-44433.969,197.707,rmSWL
202018,-3762821.633,-44428.412,197.489,rmSWL
202017,-3762830.894,-44418.465,197.113,rmSWL
202016,-3762834.244,-44413.5,196.93,rmSWL
202015,-3762836.029,-44410.34,196.814,rmSWL
202014,-3762838.008,-44405.715,196.654,rmSWL
202013,-3762839.395,-44401.329,196.503,rmSWL
202059,-3762880.664,-44388.984,195.577,rmSWL
202060,-3762884.213,-44381.351,195.372,rmSWL
202061,-3762886.465,-44377.337,195.303,rmSWL
202012,-3762859.292,-44375.693,195.573,rmSWL
202011,-3762869.444,-44372.558,195.397,rmSWL
202062,-3762889.676,-44372.435,195.155,rmSWL
202010,-3762875.703,-44369.578,195.276,rmSWL
202063,-3762894.724,-44366.318,194.972,rmSWL
202009,-3762882.777,-44364.978,195.079,rmSWL
204711,-3762900.242,-44360.826,194.813,rmSWL
202065,-3762900.642,-44360.589,194.753,rmSWL
202008,-3762888.858,-44359.498,194.86,rmSWL
204710,-3762917.47,-44348.18,194.201,rmSWL
202066,-3762926.118,-44342.468,193.848,rmSWL
200381,-3762927.691,-44341.342,193.808,rmSWL
200380,-3762923.815,-44339.448,193.947,rmSWL
200382,-3762934.204,-44336.14,193.583,rmSWL
200379,-3762919.311,-44335.65,193.97,rmSWL
200378,-3762933.032,-44332.233,193.61,rmSWL
200383,-3762941.758,-44328.946,193.313,rmSWL
200377,-3762926.807,-44328.645,193.699,rmSWL
200376,-3762938.154,-44327.131,193.436,rmSWL
200375,-3762933.985,-44321.869,193.439,rmSWL
200373,-3762943.851,-44321.166,193.241,rmSWL
200374,-3762943.869,-44321.149,193.231,rmSWL
200372,-3762940.592,-44315.634,193.2,rmSWL
200371,-3762950.607,-44314.129,193.001,rmSWL
200370,-3762948.347,-44308.345,192.918,rmSWL
200369,-3762959.388,-44305.002,192.667,rmSWL
200368,-3762955.652,-44301.51,192.653,rmSWL
200367,-3762966.503,-44297.634,192.428,rmSWL
200366,-3762962.869,-44294.726,192.394,rmSWL
200365,-3762974.746,-44289.41,192.148,rmSWL
200364,-3762971.241,-44286.891,192.075,rmSWL
200363,-3762980.982,-44283.887,191.98,rmSWL
200362,-3762977.249,-44281.077,191.874,rmSWL
200361,-3762988.288,-44277.461,191.737,rmSWL
200360,-3762984.58,-44274.147,191.621,rmSWL
200359,-3762995.147,-44271.357,191.51,rmSWL
200358,-3762991.776,-44267.214,191.369,rmSWL
200357,-3763002.836,-44264.536,191.22,rmSWL
200356,-3762997.897,-44261.374,191.138,rmSWL
200355,-3763010.186,-44257.274,190.952,rmSWL
200354,-3763006.625,-44252.857,190.796,rmSWL
200353,-3763016.48,-44250.566,190.721,rmSWL
200352,-3763012.221,-44247.378,190.57,rmSWL
200351,-3763024.933,-44241.466,190.373,rmSWL
200350,-3763021.019,-44238.479,190.209,rmSWL
200349,-3763031.093,-44234.595,190.106,rmSWL
200348,-3763027.65,-44231.758,189.913,rmSWL
200346,-3763037.503,-44227.45,189.853,rmSWL
200347,-3763033.976,-44225.167,189.657,rmSWL
200344,-3763045.769,-44218.212,189.512,rmSWL
200345,-3763042.13,-44216.453,189.301,rmSWL
200342,-3763051.301,-44211.906,189.29,rmSWL
200343,-3763047.978,-44210.022,189.065,rmSWL
200340,-3763057.365,-44204.92,189.058,rmSWL
200341,-3763054.199,-44202.981,188.819,rmSWL
200338,-3763063.677,-44197.475,188.815,rmSWL
200339,-3763060.206,-44196.083,188.586,rmSWL
200336,-3763070.428,-44189.209,188.559,rmSWL
200337,-3763067.011,-44187.801,188.315,rmSWL
200334,-3763076.669,-44181.388,188.343,rmSWL
200335,-3763073.407,-44179.693,188.078,rmSWL
200332,-3763083.22,-44172.803,188.116,rmSWL
200333,-3763080.354,-44170.668,187.84,rmSWL
200330,-3763089.49,-44164.519,187.878,rmSWL
200331,-3763086.606,-44162.263,187.592,rmSWL
200328,-3763095.204,-44156.63,187.658,rmSWL
200329,-3763091.848,-44155.111,187.396,rmSWL
200326,-3763101.123,-44148.161,187.451,rmSWL
200327,-3763097.559,-44147.056,187.207,rmSWL
200324,-3763106.537,-44140.084,187.271,rmSWL
200325,-3763103.296,-44138.642,187.013,rmSWL
200322,-3763112.471,-44130.894,187.041,rmSWL
200323,-3763110.045,-44128.627,186.799,rmSWL
200320,-3763116.834,-44123.849,186.903,rmSWL
200321,-3763113.435,-44123.416,186.685,rmSWL
202566,-3763163.13,-44020.473,184.739,rmSWL
202563,-3763159.716,-44018.986,184.425,rmSWL
202565,-3763165.185,-44014.792,184.641,rmSWL
202562,-3763161.988,-44012.715,184.295,rmSWL
202922,-3763184.197,-44011.972,185.815,rmSWL
202564,-3763167.192,-44009.126,184.544,rmSWL
202561,-3763163.75,-44007.817,184.221,rmSWL
202924,-3763193.304,-44007.698,185.368,rmSWL
202923,-3763186.259,-44005.641,185.749,rmSWL
202616,-3763182.823,-43995.346,185.157,rmSWL
202614,-3763179.527,-43994.636,184.866,rmSWL
202836,-3763176.06,-43993.425,184.553,rmSWL
202617,-3763184.42,-43990.086,185.082,rmSWL
202615,-3763181.198,-43989.047,184.776,rmSWL
202838,-3763178.761,-43983.942,184.384,rmSWL
202619,-3763186.238,-43983.716,184.977,rmSWL
202837,-3763176.131,-43982.971,184.151,rmSWL
202618,-3763182.905,-43982.956,184.691,rmSWL
202839,-3763181.123,-43975.883,184.254,rmSWL
202840,-3763178.298,-43974.155,183.977,rmSWL
202842,-3763183.746,-43965.746,184.067,rmSWL
202841,-3763180.877,-43964.856,183.824,rmSWL
202844,-3763186.49,-43954.771,183.875,rmSWL
202843,-3763183.68,-43953.63,183.628,rmSWL
202845,-3763188.115,-43947.669,183.754,rmSWL
202846,-3763185.559,-43945.801,183.493,rmSWL
202860,-3763187.773,-43935.636,183.313,rmSWL
202861,-3763190.749,-43935.354,183.525,rmSWL
202863,-3763192.828,-43924.382,183.332,rmSWL
202862,-3763190.154,-43923.435,183.117,rmSWL
202865,-3763194.384,-43915.404,183.178,rmSWL
202864,-3763191.637,-43915.149,182.97,rmSWL
202867,-3763195.991,-43904.473,183.006,rmSWL
202866,-3763193.304,-43904.012,182.78,rmSWL
202874,-3763196.876,-43898.418,182.908,rmSWL
202875,-3763194.192,-43898.016,182.695,rmSWL
202876,-3763198.281,-43887.814,182.738,rmSWL
202878,-3763195.718,-43886.741,182.507,rmSWL
202877,-3763199.405,-43878.93,182.609,rmSWL
202879,-3763196.594,-43878.614,182.388,rmSWL
202881,-3763200.248,-43870.137,182.46,rmSWL
202880,-3763197.451,-43869.668,182.237,rmSWL
202883,-3763201.008,-43859.106,182.294,rmSWL
117514,-3763198.29,-43858.851,182.07,rmSWL
117515,-3763201.669,-43849.368,182.125,rmSWL
117516,-3763202.132,-43839.376,181.949,rmSWL
117517,-3763199.376,-43838.863,181.73,rmSWL
117518,-3763202.536,-43828.803,181.789,rmSWL
117519,-3763199.737,-43828.232,181.569,rmSWL
117520,-3763202.735,-43819.069,181.653,rmSWL
117521,-3763199.936,-43818.323,181.435,rmSWL
117522,-3763202.831,-43808.722,181.503,rmSWL
117523,-3763199.784,-43807.933,181.249,rmSWL
117524,-3763202.635,-43797.423,181.321,rmSWL
117525,-3763199.51,-43796.783,181.073,rmSWL
117526,-3763202.301,-43788.618,181.186,rmSWL
117527,-3763199.164,-43788.193,180.945,rmSWL
117528,-3763201.839,-43779.479,181.017,rmSWL
117529,-3763198.749,-43779.432,180.783,rmSWL
117530,-3763201.047,-43768.473,180.861,rmSWL
117531,-3763197.909,-43768.233,180.612,rmSWL
117533,-3763197.08,-43760.004,180.503,rmSWL
117532,-3763200.328,-43759.804,180.742,rmSWL
117535,-3763195.837,-43749.038,180.312,rmSWL
117534,-3763199.256,-43748.717,180.578,rmSWL
117536,-3763194.638,-43738.751,180.158,rmSWL
117537,-3763196.918,-43728.471,180.304,rmSWL
117538,-3763193.438,-43728.205,180.013,rmSWL
117539,-3763195.359,-43716.863,180.13,rmSWL
117540,-3763192.15,-43716.567,179.858,rmSWL
117541,-3763193.568,-43706.11,179.971,rmSWL
117542,-3763190.991,-43705.873,179.762,rmSWL
117543,-3763191.742,-43695.232,179.815,rmSWL
117544,-3763189.836,-43695.206,179.658,rmSWL
117545,-3763189.576,-43684.032,179.667,rmSWL
117546,-3763187.723,-43675.532,179.553,rmSWL
117547,-3763186.302,-43675.114,179.449,rmSWL
117549,-3763184.281,-43666.751,179.281,rmSWL
117548,-3763185.638,-43666.578,179.394,rmSWL
117550,-3763181.601,-43656.69,179.075,rmSWL
117551,-3763182.811,-43656.393,179.172,rmSWL
117553,-3763179.119,-43648.43,178.87,rmSWL
117552,-3763180.163,-43647.444,178.957,rmSWL
117554,-3763177.298,-43638.635,178.744,rmSWL
117555,-3763175.941,-43638.616,178.654,rmSWL
117557,-3763172.997,-43629.826,178.424,rmSWL
117556,-3763174.112,-43629.196,178.49,rmSWL
117558,-3763173.374,-43628.937,178.431,rmSWL
117817,-3763185.84,-43620.588,178.899,rmSWL
117816,-3763183.143,-43611.705,178.675,rmSWL
117559,-3763162.269,-43607.066,177.681,rmSWL
117815,-3763189.314,-43606.857,178.967,rmSWL
117560,-3763161.622,-43606.658,177.645,rmSWL
117561,-3763162.602,-43606.297,177.68,rmSWL
117562,-3763159.589,-43600.999,177.495,rmSWL
117563,-3763160.53,-43600.614,177.529,rmSWL
117564,-3763157.266,-43594.681,177.334,rmSWL
117565,-3763157.715,-43592.857,177.312,rmSWL
117566,-3763153.661,-43583.571,177.009,rmSWL
117567,-3763154.224,-43583.357,177.011,rmSWL
117568,-3763149.417,-43573.274,176.676,rmSWL
117569,-3763150.857,-43572.579,176.665,rmSWL
117571,-3763145.899,-43563.712,176.334,rmSWL
117570,-3763148.114,-43562.994,176.373,rmSWL
118612,-3763100.579,-43430.683,171.247,rmSWL
118611,-3763101.011,-43430.398,171.236,rmSWL
118609,-3763097.501,-43420.941,170.853,rmSWL
118610,-3763096.736,-43420.725,170.839,rmSWL
118608,-3763093.435,-43411.862,170.474,rmSWL
118607,-3763093.983,-43411.727,170.476,rmSWL
118606,-3763089.619,-43401.773,170.069,rmSWL
118605,-3763090.29,-43401.692,170.069,rmSWL
118604,-3763086.687,-43393.744,169.752,rmSWL
118603,-3763087.154,-43393.424,169.742,rmSWL
118602,-3763083.124,-43384.398,169.38,rmSWL
118601,-3763083.775,-43384.281,169.376,rmSWL
118600,-3763079.429,-43374.316,168.974,rmSWL
118599,-3763079.925,-43374.062,168.966,rmSWL
118598,-3763076.015,-43365.456,168.629,rmSWL
118597,-3763076.7,-43365.312,168.626,rmSWL
118596,-3763072.017,-43354.366,168.171,rmSWL
118595,-3763072.525,-43354.158,168.167,rmSWL
115280,-3763045.318,-43282.726,165.272,rmSWL
115279,-3763046.301,-43282.456,165.275,rmSWL
118581,-3763044.999,-43282.291,165.261,rmSWL
115278,-3763041.104,-43271.48,164.811,rmSWL
115277,-3763042.444,-43271.105,164.805,rmSWL
115276,-3763037.938,-43262.938,164.465,rmSWL
115275,-3763039.491,-43262.341,164.429,rmSWL
115274,-3763034.538,-43253.65,164.073,rmSWL
115273,-3763036.304,-43252.713,164.006,rmSWL
115272,-3763030.761,-43243.588,163.602,rmSWL
115271,-3763033.11,-43243.342,163.593,rmSWL
115269,-3763029.968,-43234.072,163.186,rmSWL
115270,-3763027.236,-43234.003,163.161,rmSWL
115268,-3763023.679,-43224.5,162.738,rmSWL
115267,-3763026.161,-43222.942,162.721,rmSWL
115266,-3763020.029,-43214.508,162.318,rmSWL
115265,-3763022.851,-43213.19,162.327,rmSWL
115264,-3763016.455,-43204.998,161.878,rmSWL
115263,-3763019.547,-43203.406,161.942,rmSWL
115262,-3763012.697,-43195.241,161.413,rmSWL
115261,-3763016.037,-43193.433,161.534,rmSWL
115260,-3763009.174,-43186.399,160.988,rmSWL
115259,-3763012.807,-43184.843,161.184,rmSWL
115167,-3763004.303,-43184.505,160.65,rmSWL
115254,-3763009.944,-43178.948,160.916,rmSWL
115258,-3763005.985,-43178.737,160.653,rmSWL
115255,-3763005.946,-43178.706,160.653,rmSWL
115166,-3762999.439,-43173.069,160.078,rmSWL
115253,-3763003.173,-43172.159,160.344,rmSWL
115252,-3763003.3,-43172.118,160.353,rmSWL
115251,-3762998.166,-43160.153,159.828,rmSWL
115249,-3762997.536,-43159.91,159.768,rmSWL
115250,-3762998.498,-43159.644,159.858,rmSWL
115615,-3763001.281,-43158.745,160.105,rmSWL
115193,-3763004.267,-43157.15,160.389,rmSWL
115247,-3762992.804,-43150.081,159.3,rmSWL
115248,-3762993.739,-43149.683,159.405,rmSWL
115614,-3762995.835,-43147.488,159.638,rmSWL
115194,-3762999.002,-43146.41,159.968,rmSWL
115245,-3762988.451,-43141.607,158.888,rmSWL
115246,-3762989.423,-43141.233,158.993,rmSWL
115243,-3762984.05,-43133.434,158.492,rmSWL
115244,-3762984.862,-43132.941,158.587,rmSWL
115241,-3762978.582,-43124.044,158.018,rmSWL
115242,-3762979.641,-43123.605,158.105,rmSWL
115239,-3762973.695,-43116.216,157.605,rmSWL
115240,-3762975.078,-43115.344,157.709,rmSWL
115237,-3762968.067,-43107.507,157.137,rmSWL
115238,-3762970.233,-43106.467,157.274,rmSWL
115235,-3762962.816,-43099.499,156.732,rmSWL
115236,-3762964.623,-43096.44,156.774,rmSWL
115233,-3762956.594,-43090.295,156.254,rmSWL
115234,-3762959.63,-43088.619,156.318,rmSWL
115231,-3762951.038,-43082.164,155.836,rmSWL
115232,-3762954.127,-43081.081,155.874,rmSWL
115229,-3762945.582,-43074.254,155.432,rmSWL
115230,-3762948.391,-43073.312,155.458,rmSWL
115227,-3762939.384,-43065.326,154.99,rmSWL
115228,-3762941.847,-43064.578,155.002,rmSWL
115225,-3762934.328,-43057.961,154.657,rmSWL
115226,-3762936.352,-43057.209,154.652,rmSWL
115223,-3762928.642,-43049.835,154.316,rmSWL
115224,-3762930.196,-43049.057,154.286,rmSWL
115221,-3762923.098,-43041.848,153.973,rmSWL
115222,-3762924.332,-43041.263,153.961,rmSWL
115219,-3762917.031,-43033.286,153.618,rmSWL
115220,-3762917.936,-43032.815,153.627,rmSWL
115217,-3762911.425,-43025.251,153.336,rmSWL
115218,-3762912.007,-43024.99,153.341,rmSWL
115215,-3762905.607,-43016.937,153.038,rmSWL
115216,-3762906.195,-43016.807,153.049,rmSWL
116961,-3762901.182,-43010.669,152.825,rmSWL
116960,-3762901.917,-43010.544,152.829,rmSWL
116959,-3762894.464,-43000.873,152.517,rmSWL
116958,-3762894.727,-43000.283,152.412,rmSWL
116957,-3762888.83,-42992.914,152.284,rmSWL
116956,-3762889.362,-42992.578,152.193,rmSWL
116955,-3762882.658,-42984.032,152.054,rmSWL
116954,-3762883.19,-42983.653,152.055,rmSWL
116953,-3762877.444,-42976.611,151.874,rmSWL
116952,-3762878.17,-42976.499,151.881,rmSWL
116951,-3762871.192,-42967.571,151.664,rmSWL
116950,-3762871.607,-42967.377,151.666,rmSWL
116949,-3762864.966,-42958.651,151.488,rmSWL
116948,-3762865.5,-42958.284,151.498,rmSWL
116947,-3762858.658,-42949.602,151.336,rmSWL
116946,-3762859.152,-42949.23,151.33,rmSWL
116945,-3762853.396,-42942.079,151.196,rmSWL
116944,-3762853.976,-42941.703,151.211,rmSWL
116943,-3762847.005,-42932.925,151.071,rmSWL
116942,-3762847.643,-42932.656,151.063,rmSWL
116941,-3762841.059,-42924.354,150.948,rmSWL
116940,-3762841.647,-42924.056,150.942,rmSWL
116938,-3762836.421,-42916.482,150.847,rmSWL
116939,-3762835.125,-42915.866,150.845,rmSWL
116936,-3762830.086,-42907.395,150.731,rmSWL
116937,-3762829.319,-42907.378,150.717,rmSWL
116935,-3762823.893,-42899.65,150.616,rmSWL
116934,-3762824.661,-42899.585,150.621,rmSWL
116857,-3762819.346,-42899.024,150.548,rmSWL
116856,-3762815.726,-42893.821,150.486,rmSWL
116933,-3762818.87,-42892.414,150.529,rmSWL
116932,-3762819.344,-42892.021,150.53,rmSWL
116931,-3762813.335,-42884.384,150.446,rmSWL
116930,-3762814.023,-42884.357,150.45,rmSWL
116855,-3762809.167,-42884.3,150.375,rmSWL
116854,-3762803.86,-42876.636,150.261,rmSWL
116929,-3762807.05,-42875.352,150.3,rmSWL
116928,-3762807.783,-42875.293,150.296,rmSWL
116852,-3762797.602,-42873.636,150.102,rmSWL
116853,-3762799.118,-42869.743,150.151,rmSWL
116927,-3762801.866,-42867.861,150.176,rmSWL
116926,-3762802.522,-42867.73,150.175,rmSWL
116850,-3762790.841,-42863.944,149.941,rmSWL
116851,-3762793.076,-42861.069,149.985,rmSWL
116925,-3762796.921,-42860.726,150.055,rmSWL
116924,-3762797.512,-42860.399,150.037,rmSWL
116848,-3762784.994,-42855.531,149.75,rmSWL
116849,-3762787.353,-42852.906,149.82,rmSWL
116923,-3762790.48,-42851.405,149.858,rmSWL
116922,-3762791.034,-42851.138,149.856,rmSWL
116846,-3762779.548,-42847.692,149.568,rmSWL
116847,-3762781.393,-42844.366,149.601,rmSWL
116921,-3762785.069,-42843.625,149.672,rmSWL
116920,-3762785.562,-42843.263,149.668,rmSWL
116844,-3762773.722,-42839.295,149.35,rmSWL
116919,-3762780.665,-42837.284,149.533,rmSWL
116845,-3762776.444,-42837.152,149.443,rmSWL
116918,-3762781.137,-42836.89,149.53,rmSWL
116842,-3762768.083,-42831.23,149.137,rmSWL
116843,-3762770.98,-42829.376,149.227,rmSWL
116917,-3762774.835,-42828.887,149.297,rmSWL
116840,-3762762.529,-42823.254,148.929,rmSWL
116841,-3762765.372,-42821.299,148.976,rmSWL
116915,-3762769.879,-42820.651,149.068,rmSWL
116916,-3762771.697,-42820.243,149.124,rmSWL
116838,-3762756.723,-42814.923,148.635,rmSWL
116839,-3762759.835,-42813.339,148.736,rmSWL
116914,-3762763.388,-42812.529,148.812,rmSWL
116913,-3762763.867,-42812.091,148.807,rmSWL
116836,-3762749.46,-42804.525,148.286,rmSWL
116910,-3762757.35,-42803.733,148.515,rmSWL
116837,-3762753.027,-42803.607,148.405,rmSWL
116909,-3762757.79,-42803.342,148.512,rmSWL
116834,-3762746.551,-42798.986,148.121,rmSWL
116835,-3762748.678,-42797.29,148.179,rmSWL
116912,-3762751.871,-42795.87,148.25,rmSWL
116911,-3762752.355,-42795.579,148.25,rmSWL
116907,-3762749.195,-42791.054,148.069,rmSWL
116832,-3762742.144,-42790.471,147.872,rmSWL
116908,-3762748.079,-42790.458,148.047,rmSWL
116833,-3762743.792,-42790.297,147.924,rmSWL
116831,-3762737.781,-42781.652,147.571,rmSWL
116906,-3762741.092,-42780.17,147.638,rmSWL
116905,-3762741.487,-42780.031,147.64,rmSWL
116830,-3762732.046,-42773.426,147.191,rmSWL
118139,-3762731.63,-42772.602,147.213,rmSWL
118303,-3762734.66,-42771.224,147.267,rmSWL
116904,-3762734.491,-42770.959,147.271,rmSWL
118304,-3762735.134,-42770.841,147.264,rmSWL
116903,-3762734.879,-42770.473,147.266,rmSWL
205499,-3762734.045,-42770.403,147.243,rmSWL
205497,-3762734.477,-42769.964,147.248,rmSWL
118140,-3762725.454,-42763.629,146.84,rmSWL
118302,-3762727.922,-42761.477,146.841,rmSWL
205500,-3762727.786,-42761.242,146.848,rmSWL
118301,-3762728.314,-42761.078,146.835,rmSWL
205498,-3762728.15,-42760.913,146.845,rmSWL
118141,-3762721.021,-42757.228,146.545,rmSWL
118300,-3762722.947,-42754.415,146.524,rmSWL
118299,-3762723.422,-42754.0,146.52,rmSWL
205502,-3762722.335,-42753.573,146.491,rmSWL
205501,-3762722.733,-42753.168,146.479,rmSWL
118297,-3762716.927,-42745.866,146.128,rmSWL
118298,-3762717.499,-42745.478,146.126,rmSWL
205503,-3762715.901,-42744.366,146.047,rmSWL
205504,-3762716.338,-42743.946,146.059,rmSWL
118295,-3762711.431,-42737.819,145.726,rmSWL
118296,-3762711.98,-42737.565,145.746,rmSWL
205506,-3762710.011,-42735.941,145.651,rmSWL
205505,-3762710.507,-42735.567,145.655,rmSWL
118293,-3762705.679,-42729.632,145.327,rmSWL
118294,-3762706.205,-42729.281,145.326,rmSWL
205508,-3762704.814,-42728.369,145.272,rmSWL
205507,-3762705.259,-42728.0,145.27,rmSWL
118291,-3762700.179,-42721.748,144.902,rmSWL
118292,-3762700.681,-42721.368,144.912,rmSWL
205510,-3762699.077,-42720.183,144.824,rmSWL
205509,-3762699.554,-42719.781,144.83,rmSWL
118289,-3762694.117,-42713.062,144.428,rmSWL
118290,-3762694.678,-42712.784,144.443,rmSWL
205512,-3762693.391,-42712.041,144.379,rmSWL
205511,-3762693.831,-42711.747,144.387,rmSWL
118287,-3762688.568,-42705.151,143.979,rmSWL
118288,-3762689.074,-42704.853,143.968,rmSWL
205514,-3762688.145,-42704.592,143.953,rmSWL
205513,-3762688.616,-42704.221,143.962,rmSWL
118285,-3762683.227,-42697.637,143.521,rmSWL
118286,-3762683.743,-42697.3,143.542,rmSWL
205516,-3762682.124,-42696.076,143.437,rmSWL
205515,-3762682.554,-42695.717,143.452,rmSWL
118283,-3762677.365,-42689.427,143.013,rmSWL
118284,-3762677.867,-42689.184,143.047,rmSWL
118281,-3762671.571,-42681.545,142.514,rmSWL
118282,-3762672.101,-42681.232,142.541,rmSWL
205518,-3762670.718,-42680.406,142.445,rmSWL
205517,-3762671.174,-42679.991,142.475,rmSWL
118280,-3762664.636,-42672.221,141.886,rmSWL
205519,-3762664.408,-42672.041,141.874,rmSWL
118279,-3762665.078,-42671.83,141.919,rmSWL
205520,-3762664.856,-42671.642,141.9,rmSWL
118277,-3762659.238,-42665.174,141.394,rmSWL
118278,-3762659.687,-42664.827,141.434,rmSWL
205522,-3762658.475,-42664.238,141.34,rmSWL
205521,-3762658.906,-42663.852,141.368,rmSWL
118276,-3762653.093,-42657.256,140.832,rmSWL
118275,-3762653.49,-42656.935,140.865,rmSWL
205523,-3762652.462,-42656.604,140.784,rmSWL
205524,-3762652.417,-42656.592,140.785,rmSWL
118274,-3762646.221,-42648.893,140.197,rmSWL
205526,-3762646.046,-42648.696,140.186,rmSWL
118273,-3762646.586,-42648.442,140.236,rmSWL
205525,-3762646.551,-42648.34,140.229,rmSWL
205528,-3762641.927,-42643.789,139.799,rmSWL
118272,-3762641.917,-42643.742,139.795,rmSWL
205527,-3762642.39,-42643.365,139.844,rmSWL
118271,-3762642.344,-42643.348,139.842,rmSWL
118269,-3762632.615,-42633.184,138.962,rmSWL
205530,-3762632.57,-42633.171,138.955,rmSWL
118270,-3762632.996,-42632.807,139.01,rmSWL
205529,-3762633.049,-42632.763,139.006,rmSWL
205532,-3762628.513,-42628.576,138.552,rmSWL
205531,-3762628.895,-42628.147,138.594,rmSWL
118267,-3762627.764,-42627.819,138.487,rmSWL
118268,-3762628.157,-42627.452,138.541,rmSWL
118265,-3762620.785,-42620.48,137.791,rmSWL
205534,-3762620.759,-42620.415,137.807,rmSWL
118266,-3762621.155,-42620.053,137.845,rmSWL
205533,-3762621.22,-42620.046,137.868,rmSWL
205536,-3762613.112,-42612.831,137.057,rmSWL
118263,-3762612.868,-42612.659,137.055,rmSWL
205535,-3762613.54,-42612.345,137.117,rmSWL
118264,-3762613.266,-42612.271,137.104,rmSWL
118261,-3762605.9,-42605.991,136.381,rmSWL
118262,-3762606.193,-42605.487,136.427,rmSWL
205538,-3762605.41,-42605.471,136.359,rmSWL
205537,-3762605.75,-42605.048,136.408,rmSWL
118259,-3762598.252,-42599.042,135.687,rmSWL
205541,-3762598.174,-42598.845,135.657,rmSWL
118260,-3762598.671,-42598.594,135.745,rmSWL
205540,-3762598.652,-42598.458,135.709,rmSWL
205543,-3762591.432,-42592.859,135.031,rmSWL
118258,-3762591.291,-42592.838,135.012,rmSWL
205542,-3762591.817,-42592.394,135.085,rmSWL
118257,-3762591.67,-42592.311,135.066,rmSWL
118255,-3762583.798,-42586.291,134.32,rmSWL
118253,-3762583.605,-42586.184,134.285,rmSWL
205545,-3762583.448,-42585.977,134.252,rmSWL
118256,-3762584.206,-42585.976,134.366,rmSWL
205544,-3762583.852,-42585.571,134.319,rmSWL
118254,-3762575.085,-42579.387,133.473,rmSWL
205547,-3762575.219,-42579.35,133.497,rmSWL
118252,-3762575.499,-42578.97,133.528,rmSWL
205546,-3762575.449,-42578.794,133.53,rmSWL
205549,-3762568.057,-42573.698,132.82,rmSWL
118250,-3762567.571,-42573.504,132.804,rmSWL
205548,-3762568.464,-42573.256,132.861,rmSWL
118251,-3762567.991,-42573.112,132.846,rmSWL
118249,-3762559.196,-42567.146,132.026,rmSWL
205551,-3762559.369,-42567.064,132.054,rmSWL
118248,-3762559.523,-42566.642,132.055,rmSWL
205550,-3762559.675,-42566.54,132.07,rmSWL
118246,-3762551.783,-42561.519,131.379,rmSWL
118247,-3762551.887,-42560.966,131.376,rmSWL
205553,-3762551.235,-42560.949,131.305,rmSWL
205552,-3762551.581,-42560.54,131.315,rmSWL
205555,-3762543.671,-42555.486,130.637,rmSWL
118244,-3762543.444,-42555.485,130.609,rmSWL
205554,-3762543.948,-42554.987,130.648,rmSWL
118245,-3762543.666,-42554.983,130.623,rmSWL
118242,-3762535.135,-42549.668,129.876,rmSWL
205557,-3762535.284,-42549.559,129.862,rmSWL
118243,-3762535.488,-42549.267,129.903,rmSWL
205556,-3762535.675,-42549.081,129.888,rmSWL
118240,-3762526.617,-42543.771,129.111,rmSWL
205559,-3762527.356,-42543.724,129.158,rmSWL
116296,-3762526.84,-42543.703,129.094,rmSWL
205558,-3762527.503,-42543.473,129.193,rmSWL
118241,-3762526.925,-42543.265,129.109,rmSWL
116297,-3762527.166,-42543.232,129.097,rmSWL
116294,-3762519.022,-42538.34,128.411,rmSWL
116295,-3762519.417,-42537.859,128.401,rmSWL
116293,-3762513.137,-42534.269,127.865,rmSWL
116292,-3762513.382,-42533.809,127.851,rmSWL
116290,-3762502.655,-42527.18,126.947,rmSWL
